fis,adhE,1,activator
fis,osmE,1,repressor
fis,ansB,1,repressor
fis,apaG,1,activator
fis,apaH,1,activator
fis,bglB,1,repressor
fis,bglF,1,repressor
fis,bglG,1,repressor
fis,carA,1,activator
fis,carB,1,activator
fis,crp,1,repressor
fis,cspA,1,activator
fis,cyoA,1,activator
fis,cyoB,1,activator
fis,cyoC,1,activator
fis,cyoD,1,activator
fis,cyoE,1,activator
fis,cysG,1,repressor
fis,deoA,1,activator
fis,deoB,1,activator
fis,deoC,1,activator
fis,deoD,1,activator
fis,dmsA,1,repressor
fis,dmsB,1,repressor
fis,dmsC,1,repressor
fis,dnaA,1,repressor
fis,dnaN,1,repressor
fis,fadA,1,activator
fis,fadB,1,activator
fis,fis,1,repressor
fis,fumB,1,repressor
fis,glnA,1,activator
fis,glnG,1,activator
fis,glnL,1,activator
fis,glnQ,1,repressor
fis,glpA,1,activator
fis,glpB,1,activator
fis,glpC,1,activator
fis,glpQ,1,activator
fis,glpT,1,activator
fis,gltX,1,repressor
fis,guaA,1,repressor
fis,guaB,1,repressor
fis,gyrA,1,repressor
fis,gyrB,1,repressor
fis,hns,1,activator
fis,hupA,1,activator
fis,hupB,1,repressor
fis,hyaA,1,repressor
fis,hyaB,1,repressor
fis,hyaC,1,repressor
fis,hyaD,1,repressor
fis,hyaE,1,repressor
fis,hyaF,1,repressor
fis,infB,1,activator
fis,katE,1,repressor
fis,lpd,1,activator
fis,malE,1,activator
fis,malF,1,activator
fis,malG,1,activator
fis,mazG,1,activator
fis,mglA,1,repressor
fis,mglC,1,repressor
fis,mtlA,1,repressor
fis,mtlD,1,repressor
fis,nanA,1,repressor
fis,narG,1,repressor
fis,narH,1,repressor
fis,narI,1,repressor
fis,narJ,1,repressor
fis,narK,1,repressor
fis,ndh,1,activator
fis,ndh,1,repressor
fis,nirB,1,repressor
fis,nirC,1,repressor
fis,nirD,1,repressor
fis,nrdA,1,activator
fis,nrdB,1,activator
fis,nusA,1,activator
fis,ogt,1,repressor
fis,pdxA,1,activator
fis,pflB,1,repressor
fis,pnp,1,activator
fis,ptsG,1,activator
fis,ptsG,1,repressor
fis,pyrD,1,repressor
fis,queA,1,activator
fis,recF,1,repressor
fis,rplM,1,repressor
fis,rpsI,1,repressor
fis,rpsO,1,activator
fis,topA,1,activator
fis,topA,1,repressor
fis,tpr,1,activator
fis,trg,1,activator
fis,trmA,1,activator
fis,tufB,1,activator
fis,truB,1,activator
fis,rbfA,1,activator
fis,dusB,1,repressor
fis,osmY,1,repressor
fis,dps,1,repressor
fis,msrA,1,repressor
fis,marA,1,activator
fis,marR,1,activator
fis,acs,1,repressor
fis,gadB,1,repressor
fis,sra,1,activator
fis,marB,1,activator
fis,proP,1,activator
fis,emrD,1,activator
fis,nuoM,1,activator
fis,nuoF,1,activator
fis,nrfA,1,repressor
fis,actP,1,repressor
fis,yjcH,1,repressor
fis,nrfB,1,repressor
fis,nrfC,1,repressor
fis,nrfD,1,repressor
fis,nrfE,1,repressor
fis,nrfF,1,repressor
fis,nrfG,1,repressor
fis,mtlR,1,repressor
fis,nuoA,1,activator
fis,nuoB,1,activator
fis,nuoC,1,activator
fis,nuoE,1,activator
fis,nuoG,1,activator
fis,nuoH,1,activator
fis,nuoI,1,activator
fis,nuoJ,1,activator
fis,nuoK,1,activator
fis,nuoL,1,activator
fis,nuoN,1,activator
fis,cbpA,1,repressor
fis,cbpM,1,repressor
fis,gadX,1,repressor
fis,xylG,1,repressor
fis,xylH,1,repressor
fis,aldB,1,repressor
fis,acnB,1,repressor
fis,yfaE,1,activator
fis,xylF,1,repressor
fis,xylR,1,repressor
fis,alaT,1,activator
fis,alaU,1,activator
fis,alaV,1,activator
fis,alaW,1,activator
fis,alaX,1,activator
fis,argU,1,activator
fis,argW,1,activator
fis,argX,1,activator
fis,aspV,1,activator
fis,glnU,1,activator
fis,glnV,1,activator
fis,glnW,1,activator
fis,glnX,1,activator
fis,gltT,1,activator
fis,gltU,1,activator
fis,gltV,1,activator
fis,gltW,1,activator
fis,glyT,1,activator
fis,glyU,1,activator
fis,hisR,1,activator
fis,ileT,1,activator
fis,ileU,1,activator
fis,ileV,1,activator
fis,leuP,1,activator
fis,leuQ,1,activator
fis,leuT,1,activator
fis,leuV,1,activator
fis,leuW,1,activator
fis,leuX,1,activator
fis,lysT,1,activator
fis,lysV,1,activator
fis,lysW,1,activator
fis,metT,1,activator
fis,metU,1,activator
fis,metY,1,activator
fis,pheU,1,activator
fis,pheV,1,activator
fis,proK,1,activator
fis,proL,1,activator
fis,proM,1,activator
fis,rnpB,1,activator
fis,rnpB,1,repressor
fis,rrfA,1,activator
fis,rrfB,1,activator
fis,rrfC,1,activator
fis,rrfD,1,activator
fis,rrfE,1,activator
fis,rrfG,1,activator
fis,rrfH,1,activator
fis,rrlA,1,activator
fis,rrlB,1,activator
fis,rrlC,1,activator
fis,rrlD,1,activator
fis,rrlE,1,activator
fis,rrlG,1,activator
fis,rrlH,1,activator
fis,rrsA,1,activator
fis,rrsB,1,activator
fis,rrsC,1,activator
fis,rrsD,1,activator
fis,rrsE,1,activator
fis,rrsG,1,activator
fis,rrsH,1,activator
fis,rrfF,1,activator
fis,serT,1,activator
fis,serX,1,activator
fis,ssrS,1,activator
fis,ssrS,1,repressor
fis,thrT,1,activator
fis,thrU,1,activator
fis,thrV,1,activator
fis,thrW,1,activator
fis,tyrT,1,activator
fis,tyrU,1,activator
fis,tyrV,1,activator
fis,valT,1,activator
fis,valU,1,activator
fis,valX,1,activator
fis,valY,1,activator
fis,gadA,1,repressor
fis,nanT,1,repressor
fis,hlyE,1,repressor
fis,gadC,1,repressor
fis,cspI,1,repressor
fis,flxA,1,activator
fis,yoaG,1,repressor
fis,yeaR,1,repressor
fis,glcC,1,repressor
fis,nanK,1,repressor
fis,nanE,1,repressor
rob,aldA,1,activator
rob,aslB,1,activator
rob,dapD,1,activator
rob,fadA,1,repressor
rob,fadB,1,repressor
rob,fadL,1,repressor
rob,fumC,1,activator
rob,map,1,activator
rob,narG,1,activator
rob,nfo,1,activator
rob,rimK,1,activator
rob,sodA,1,activator
rob,tolC,1,activator
rob,ygiB,1,activator
rob,ygiC,1,activator
rob,zwf,1,activator
rob,nfsA,1,activator
rob,acnA,1,activator
rob,rob,1,repressor
rob,glgS,1,activator
rob,glnD,1,activator
rob,inaA,1,activator
rob,marA,1,activator
rob,marR,1,activator
rob,acs,1,repressor
rob,fadD,1,repressor
rob,marB,1,activator
rob,acrA,1,activator
rob,acrB,1,activator
rob,actP,1,repressor
rob,yjcH,1,repressor
rob,mdtD,1,activator
rob,yacH,1,activator
rob,chaC,1,activator
rob,yiaG,1,repressor
rob,mdaB,1,activator
rob,ybjC,1,activator
rob,micF,1,activator
rob,ybiT,1,activator
rob,ybjN,1,activator
rob,ydcL,1,activator
rob,astC,1,repressor
rob,elaB,1,repressor
rob,yhbO,1,repressor
rob,yhbW,1,activator
tyrR,aroF,1,repressor
tyrR,aroG,1,repressor
tyrR,aroL,1,repressor
tyrR,aroM,1,repressor
tyrR,aroP,1,repressor
tyrR,folA,1,activator
tyrR,mtr,1,activator
tyrR,tyrA,1,repressor
tyrR,tyrB,1,repressor
tyrR,tyrP,1,activator
tyrR,tyrP,1,repressor
tyrR,tyrR,1,repressor
tyrR,yaiA,1,repressor
argP,asd,1,activator
argP,dapB,1,activator
argP,dapD,1,activator
argP,dnaA,1,activator
argP,dnaN,1,activator
argP,gdhA,1,activator
argP,argP,1,repressor
argP,lysA,1,activator
argP,lysC,1,activator
argP,nrdA,1,activator
argP,nrdB,1,activator
argP,recF,1,activator
argP,argO,1,activator
argP,lysP,1,activator
argP,yfaE,1,activator
cpxR,acrD,1,activator
cpxR,cpxR,1,activator
cpxR,aroG,1,activator
cpxR,cheA,1,repressor
cpxR,cheW,1,repressor
cpxR,cpxA,1,activator
cpxR,lpxD,1,activator
cpxR,hha,1,activator
cpxR,degP,1,activator
cpxR,lpxA,1,activator
cpxR,motA,1,repressor
cpxR,motB,1,repressor
cpxR,ompC,1,activator
cpxR,ompF,1,repressor
cpxR,ppiA,1,activator
cpxR,psd,1,repressor
cpxR,rpoH,1,activator
cpxR,sbmA,1,activator
cpxR,slt,1,activator
cpxR,tsr,1,repressor
cpxR,ung,1,repressor
cpxR,dsbC,1,activator
cpxR,yccA,1,activator
cpxR,fabZ,1,activator
cpxR,dsbA,1,activator
cpxR,marA,1,activator
cpxR,marR,1,activator
cpxR,csgA,1,repressor
cpxR,marB,1,activator
cpxR,baeS,1,activator
cpxR,baeR,1,activator
cpxR,bacA,1,activator
cpxR,yidQ,1,activator
cpxR,yebE,1,activator
cpxR,rpoE,1,repressor
cpxR,mdtD,1,activator
cpxR,rseA,1,repressor
cpxR,rprA,1,activator
cpxR,yaiW,1,activator
cpxR,ppiD,1,activator
cpxR,csgG,1,repressor
cpxR,csgF,1,repressor
cpxR,csgE,1,repressor
cpxR,csgD,1,repressor
cpxR,csgB,1,repressor
cpxR,csgC,1,repressor
cpxR,spy,1,activator
cpxR,mdtA,1,activator
cpxR,mdtB,1,activator
cpxR,mdtC,1,activator
cpxR,rseC,1,repressor
cpxR,rseB,1,repressor
cpxR,yqaE,1,activator
cpxR,yqjA,1,activator
cpxR,cpxP,1,activator
cpxR,yjfN,1,activator
modE,modB,1,repressor
modE,modC,1,repressor
modE,deoA,1,repressor
modE,deoB,1,repressor
modE,deoC,1,repressor
modE,deoD,1,repressor
modE,dmsA,1,repressor
modE,dmsB,1,repressor
modE,dmsC,1,repressor
modE,hycA,1,activator
modE,hycB,1,activator
modE,hycC,1,activator
modE,hycD,1,activator
modE,hycE,1,activator
modE,hycF,1,activator
modE,hycG,1,activator
modE,hycH,1,activator
modE,narL,1,activator
modE,narX,1,activator
modE,oppA,1,repressor
modE,oppB,1,repressor
modE,oppC,1,repressor
modE,oppD,1,repressor
modE,oppF,1,repressor
modE,moaA,1,activator
modE,moaB,1,activator
modE,moaD,1,activator
modE,moaE,1,activator
modE,moaC,1,activator
modE,ccmH,1,activator
modE,ccmG,1,activator
modE,ccmF,1,activator
modE,ccmE,1,activator
modE,ccmC,1,activator
modE,ccmB,1,activator
modE,ccmA,1,activator
modE,napC,1,activator
modE,napB,1,activator
modE,napH,1,activator
modE,napG,1,activator
modE,napA,1,activator
modE,napF,1,activator
modE,napD,1,activator
modE,ccmD,1,activator
modE,modA,1,repressor
modE,hycI,1,activator
fnr,dcuB,1,activator
fnr,cydC,1,activator
fnr,garL,1,activator
fnr,aceE,1,activator
fnr,aceE,1,repressor
fnr,aceF,1,activator
fnr,aceF,1,repressor
fnr,ackA,1,activator
fnr,adhE,1,activator
fnr,aldA,1,repressor
fnr,ansB,1,activator
fnr,arcA,1,activator
fnr,arcA,1,repressor
fnr,aroP,1,activator
fnr,aspA,1,activator
fnr,aspC,1,activator
fnr,aspC,1,repressor
fnr,cadC,1,activator
fnr,cheB,1,activator
fnr,cheR,1,activator
fnr,cheY,1,activator
fnr,cheZ,1,activator
fnr,moeA,1,repressor
fnr,moeB,1,repressor
fnr,cydA,1,activator
fnr,cydA,1,repressor
fnr,cydB,1,activator
fnr,cydB,1,repressor
fnr,cyoA,1,repressor
fnr,cyoB,1,repressor
fnr,cyoC,1,repressor
fnr,cyoD,1,repressor
fnr,cyoE,1,repressor
fnr,cysG,1,activator
fnr,dmsA,1,activator
fnr,dmsB,1,activator
fnr,dmsC,1,activator
fnr,dppA,1,repressor
fnr,entF,1,activator
fnr,acrE,1,activator
fnr,acrF,1,activator
fnr,fdhF,1,activator
fnr,fepE,1,activator
fnr,fes,1,activator
fnr,fhlA,1,activator
fnr,fnr,1,activator
fnr,fnr,1,repressor
fnr,frdA,1,activator
fnr,frdB,1,activator
fnr,frdC,1,activator
fnr,frdD,1,activator
fnr,fumA,1,repressor
fnr,fumB,1,activator
fnr,fumC,1,repressor
fnr,gcvH,1,activator
fnr,gdhA,1,activator
fnr,glpA,1,activator
fnr,glpB,1,activator
fnr,glpC,1,activator
fnr,glpQ,1,activator
fnr,glpT,1,activator
fnr,gltB,1,repressor
fnr,gltD,1,repressor
fnr,gnd,1,repressor
fnr,hemA,1,repressor
fnr,hmp,1,repressor
fnr,hypB,1,activator
fnr,hypC,1,activator
fnr,hypD,1,activator
fnr,hypE,1,activator
fnr,katG,1,activator
fnr,lpd,1,activator
fnr,lpd,1,repressor
fnr,malP,1,activator
fnr,malQ,1,activator
fnr,narG,1,activator
fnr,narH,1,activator
fnr,narI,1,activator
fnr,narJ,1,activator
fnr,narK,1,activator
fnr,narL,1,repressor
fnr,narX,1,repressor
fnr,ndh,1,repressor
fnr,nirB,1,activator
fnr,nirC,1,activator
fnr,nirD,1,activator
fnr,pflB,1,activator
fnr,pstS,1,activator
fnr,phoU,1,activator
fnr,poxB,1,activator
fnr,prfA,1,repressor
fnr,pstA,1,activator
fnr,pstB,1,activator
fnr,pstC,1,activator
fnr,purM,1,repressor
fnr,purN,1,repressor
fnr,pykA,1,activator
fnr,rplB,1,activator
fnr,rplC,1,activator
fnr,rplD,1,activator
fnr,rplM,1,repressor
fnr,rplP,1,activator
fnr,rplS,1,repressor
fnr,rplT,1,repressor
fnr,rplV,1,activator
fnr,rplW,1,activator
fnr,rpmC,1,activator
fnr,rpsC,1,activator
fnr,rpsI,1,repressor
fnr,rpsJ,1,activator
fnr,rpsP,1,repressor
fnr,rpsQ,1,activator
fnr,rpsS,1,activator
fnr,sdhA,1,repressor
fnr,sdhB,1,repressor
fnr,sdhC,1,repressor
fnr,sdhD,1,repressor
fnr,sodA,1,repressor
fnr,soxR,1,repressor
fnr,soxS,1,repressor
fnr,sucA,1,repressor
fnr,sucB,1,repressor
fnr,sucC,1,repressor
fnr,sucD,1,repressor
fnr,tap,1,activator
fnr,tar,1,activator
fnr,tdcA,1,activator
fnr,tdcB,1,activator
fnr,tdcC,1,activator
fnr,thrA,1,activator
fnr,trmD,1,repressor
fnr,ung,1,activator
fnr,pdhR,1,activator
fnr,pdhR,1,repressor
fnr,ompW,1,activator
fnr,ompW,1,repressor
fnr,hyfA,1,repressor
fnr,rimM,1,repressor
fnr,tdcD,1,activator
fnr,garK,1,activator
fnr,garR,1,activator
fnr,zwf,1,repressor
fnr,dcuA,1,activator
fnr,fdnG,1,activator
fnr,fdnG,1,repressor
fnr,fdnH,1,activator
fnr,fdnH,1,repressor
fnr,fdnI,1,activator
fnr,fdnI,1,repressor
fnr,ycaC,1,repressor
fnr,focA,1,activator
fnr,pheM,1,repressor
fnr,hyfB,1,repressor
fnr,ygbA,1,repressor
fnr,acnA,1,repressor
fnr,upp,1,activator
fnr,ubiC,1,repressor
fnr,ubiA,1,repressor
fnr,cydD,1,activator
fnr,glnD,1,activator
fnr,glnD,1,repressor
fnr,nrdD,1,activator
fnr,gcvT,1,activator
fnr,argK,1,activator
fnr,gltF,1,repressor
fnr,nikR,1,activator
fnr,pepT,1,activator
fnr,caiD,1,activator
fnr,caiC,1,activator
fnr,caiB,1,activator
fnr,caiA,1,activator
fnr,caiT,1,activator
fnr,fixA,1,activator
fnr,fixB,1,activator
fnr,fixC,1,activator
fnr,fixX,1,activator
fnr,moaA,1,activator
fnr,moaB,1,activator
fnr,moaD,1,activator
fnr,moaE,1,activator
fnr,ydeJ,1,activator
fnr,moaC,1,activator
fnr,nuoM,1,repressor
fnr,nuoF,1,repressor
fnr,nrfA,1,activator
fnr,gcvP,1,activator
fnr,amtB,1,activator
fnr,amtB,1,repressor
fnr,nrfB,1,activator
fnr,nrfC,1,activator
fnr,nrfD,1,activator
fnr,nrfE,1,activator
fnr,nrfF,1,activator
fnr,nrfG,1,activator
fnr,yeiL,1,repressor
fnr,ccmH,1,activator
fnr,ccmG,1,activator
fnr,ccmF,1,activator
fnr,ccmE,1,activator
fnr,ccmC,1,activator
fnr,ccmB,1,activator
fnr,ccmA,1,activator
fnr,napC,1,activator
fnr,napB,1,activator
fnr,napH,1,activator
fnr,napG,1,activator
fnr,napA,1,activator
fnr,napF,1,activator
fnr,nikA,1,activator
fnr,nikB,1,activator
fnr,nikC,1,activator
fnr,nikD,1,activator
fnr,nikE,1,activator
fnr,nuoA,1,repressor
fnr,nuoB,1,repressor
fnr,nuoC,1,repressor
fnr,nuoE,1,repressor
fnr,nuoG,1,repressor
fnr,nuoH,1,repressor
fnr,nuoI,1,repressor
fnr,nuoJ,1,repressor
fnr,nuoK,1,repressor
fnr,nuoL,1,repressor
fnr,nuoN,1,repressor
fnr,feoA,1,activator
fnr,feoB,1,activator
fnr,ompX,1,repressor
fnr,uraA,1,activator
fnr,napD,1,activator
fnr,ccmD,1,activator
fnr,glnK,1,activator
fnr,glnK,1,repressor
fnr,pitA,1,activator
fnr,gadW,1,repressor
fnr,gadX,1,repressor
fnr,bcsZ,1,activator
fnr,bcsB,1,activator
fnr,yibN,1,activator
fnr,ssuB,1,activator
fnr,prmC,1,repressor
fnr,norW,1,repressor
fnr,garD,1,activator
fnr,caiE,1,activator
fnr,dppB,1,repressor
fnr,dppC,1,repressor
fnr,dppD,1,repressor
fnr,dppF,1,repressor
fnr,uxaA,1,activator
fnr,garP,1,activator
fnr,emrY,1,activator
fnr,metV,1,activator
fnr,rnpB,1,activator
fnr,gadA,1,repressor
fnr,caiF,1,activator
fnr,ybdN,1,activator
fnr,citG,1,repressor
fnr,citX,1,repressor
fnr,citF,1,repressor
fnr,citE,1,repressor
fnr,citD,1,repressor
fnr,citC,1,repressor
fnr,dcuC,1,activator
fnr,hcr,1,activator
fnr,hcp,1,activator
fnr,ssuC,1,activator
fnr,ssuD,1,activator
fnr,ssuA,1,activator
fnr,ssuE,1,activator
fnr,hlyE,1,activator
fnr,puuP,1,repressor
fnr,puuA,1,repressor
fnr,tpx,1,repressor
fnr,ydfZ,1,activator
fnr,ydfO,1,activator
fnr,ynfE,1,activator
fnr,ynfF,1,activator
fnr,ynfG,1,activator
fnr,ynfH,1,activator
fnr,dmsD,1,activator
fnr,ydhT,1,activator
fnr,ydhU,1,activator
fnr,ydhX,1,activator
fnr,ydhW,1,activator
fnr,ydhV,1,activator
fnr,ydhY,1,activator
fnr,yecR,1,activator
fnr,nac,1,repressor
fnr,yfcZ,1,activator
fnr,emrK,1,activator
fnr,yffS,1,activator
fnr,hyfC,1,repressor
fnr,hyfD,1,repressor
fnr,hyfE,1,repressor
fnr,hyfF,1,repressor
fnr,hyfG,1,repressor
fnr,hyfH,1,repressor
fnr,hyfI,1,repressor
fnr,hyfJ,1,repressor
fnr,hyfR,1,repressor
fnr,focB,1,repressor
fnr,norV,1,repressor
fnr,mltA,1,activator
fnr,xdhA,1,activator
fnr,xdhB,1,activator
fnr,xdhC,1,activator
fnr,aer,1,activator
fnr,tdcG,1,activator
fnr,tdcF,1,activator
fnr,tdcE,1,activator
fnr,ysgA,1,repressor
fnr,dcuR,1,activator
fnr,dcuS,1,activator
fnr,ytfE,1,repressor
fnr,uxaC,1,activator
fnr,nrdG,1,activator
fnr,ybdZ,1,activator
crp,modB,1,activator
crp,dcuB,1,activator
crp,zraS,1,activator
crp,aceA,1,repressor
crp,aceB,1,repressor
crp,aceE,1,activator
crp,aceF,1,activator
crp,aceK,1,repressor
crp,agp,1,activator
crp,aldA,1,activator
crp,puuC,1,repressor
crp,ampD,1,repressor
crp,ampE,1,repressor
crp,ansB,1,activator
crp,araA,1,activator
crp,araB,1,activator
crp,araC,1,activator
crp,araD,1,activator
crp,araE,1,activator
crp,araF,1,activator
crp,araG,1,activator
crp,araH,1,activator
crp,araJ,1,activator
crp,araJ,1,repressor
crp,argG,1,activator
crp,aroA,1,repressor
crp,ascB,1,activator
crp,ascF,1,activator
crp,aspA,1,activator
crp,bglB,1,activator
crp,bglF,1,activator
crp,bglG,1,activator
crp,cdd,1,activator
crp,cdd,1,repressor
crp,chbB,1,activator
crp,chbC,1,activator
crp,chbA,1,activator
crp,chbR,1,activator
crp,chbF,1,activator
crp,modC,1,activator
crp,cirA,1,activator
crp,cpdB,1,activator
crp,crp,1,activator
crp,crp,1,repressor
crp,crr,1,activator
crp,crr,1,repressor
crp,cstA,1,activator
crp,cyaA,1,repressor
crp,cyoA,1,activator
crp,cyoB,1,activator
crp,cyoC,1,activator
crp,cyoD,1,activator
crp,cyoE,1,activator
crp,cysG,1,repressor
crp,cytR,1,activator
crp,cytR,1,repressor
crp,deoA,1,activator
crp,deoA,1,repressor
crp,deoB,1,activator
crp,deoB,1,repressor
crp,deoC,1,activator
crp,deoC,1,repressor
crp,deoD,1,activator
crp,deoD,1,repressor
crp,dksA,1,activator
crp,dsdA,1,activator
crp,dsdX,1,activator
crp,ebgA,1,activator
crp,ebgC,1,activator
crp,entA,1,activator
crp,entB,1,activator
crp,entC,1,activator
crp,entD,1,activator
crp,entE,1,activator
crp,envZ,1,activator
crp,envZ,1,repressor
crp,fadL,1,activator
crp,fbaA,1,activator
crp,fecA,1,activator
crp,fecB,1,activator
crp,fecC,1,activator
crp,fecD,1,activator
crp,fecE,1,activator
crp,fepA,1,activator
crp,fis,1,activator
crp,fis,1,repressor
crp,flhC,1,activator
crp,flhD,1,activator
crp,fucA,1,activator
crp,fucI,1,activator
crp,fucK,1,activator
crp,fucO,1,activator
crp,fucP,1,activator
crp,fucR,1,activator
crp,fucU,1,activator
crp,fumA,1,activator
crp,fumB,1,activator
crp,fumC,1,activator
crp,fumC,1,unknown
crp,fur,1,activator
crp,gabT,1,activator
crp,galE,1,activator
crp,galE,1,repressor
crp,galK,1,activator
crp,galK,1,repressor
crp,galS,1,activator
crp,galT,1,activator
crp,galT,1,repressor
crp,gapA,1,activator
crp,epd,1,activator
crp,gcd,1,repressor
crp,gcvH,1,activator
crp,gdhA,1,repressor
crp,glgA,1,activator
crp,glgC,1,activator
crp,glgP,1,activator
crp,glnA,1,activator
crp,glnA,1,repressor
crp,glnG,1,activator
crp,glnG,1,repressor
crp,glnL,1,activator
crp,glnL,1,repressor
crp,glpA,1,activator
crp,glpB,1,activator
crp,glpC,1,activator
crp,glpD,1,activator
crp,glpE,1,activator
crp,glpF,1,activator
crp,glpG,1,activator
crp,glpK,1,activator
crp,glpQ,1,activator
crp,glpR,1,activator
crp,glpT,1,activator
crp,gltA,1,activator
crp,gltB,1,repressor
crp,gltD,1,repressor
crp,grpE,1,activator
crp,guaA,1,activator
crp,guaB,1,activator
crp,gyrA,1,activator
crp,hflC,1,repressor
crp,hflK,1,repressor
crp,hflX,1,repressor
crp,hfq,1,repressor
crp,hupA,1,activator
crp,hupB,1,activator
crp,zraR,1,activator
crp,ilvB,1,activator
crp,ilvN,1,activator
crp,infB,1,repressor
crp,rpoS,1,repressor
crp,lacA,1,activator
crp,lacA,1,repressor
crp,lacI,1,activator
crp,lacY,1,activator
crp,lacY,1,repressor
crp,lacZ,1,activator
crp,lacZ,1,repressor
crp,lamB,1,activator
crp,lpd,1,activator
crp,lpd,1,repressor
crp,malE,1,activator
crp,malF,1,activator
crp,malG,1,activator
crp,malI,1,activator
crp,malI,1,repressor
crp,malK,1,activator
crp,malM,1,activator
crp,malT,1,activator
crp,malX,1,activator
crp,malY,1,activator
crp,manA,1,activator
crp,manA,1,repressor
crp,manX,1,activator
crp,manY,1,activator
crp,manZ,1,activator
crp,mdh,1,activator
crp,melA,1,activator
crp,melB,1,activator
crp,metK,1,repressor
crp,mglA,1,activator
crp,mglB,1,activator
crp,mglC,1,activator
crp,mtlA,1,activator
crp,mtlD,1,activator
crp,nagA,1,activator
crp,nagA,1,repressor
crp,nagB,1,activator
crp,nagB,1,repressor
crp,nagE,1,activator
crp,nagE,1,repressor
crp,nagC,1,activator
crp,nagC,1,repressor
crp,nanA,1,activator
crp,nirB,1,repressor
crp,nirC,1,repressor
crp,nirD,1,repressor
crp,nmpC,1,activator
crp,nrdA,1,activator
crp,nrdB,1,activator
crp,nupG,1,activator
crp,nupG,1,repressor
crp,nusA,1,repressor
crp,ompA,1,activator
crp,ompF,1,activator
crp,ompR,1,activator
crp,ompR,1,repressor
crp,oxyR,1,activator
crp,pck,1,activator
